,TRACK_ID,QUALITY,TP,TARGET,R,AV_RAD,AV_DEG,COORD_X,COORD_Y,COORD_Z,DISP_VECT_X,DISP_VECT_Y,DISP_VECT_Z,CENTRD_COORD_X,CENTRD_COORD_Y,CENTRD_COORD_Z,ALIGNED_COORD_X,ALIGNED_COORD_Y,ALIGNED_COORD_Z,ALIGNED_DISP_VECT_X,ALIGNED_DISP_VECT_Y,ALIGNED_DISP_VECT_Z,R_VECT_X,R_VECT_Y,R_VECT_Z,AV_VECT_X,AV_VECT_Y,AV_VECT_Z
ID3674,74,0.0,18,ID3874,39.824,0.259,14.829,-79.75585449801528,114.48123310969451,-61.251256281407066,0.0,1.3420041402644074,10.30897909510658,-3.7330641223627197,38.48203793709773,-10.251256281407066,10.251256281407066,38.48203793709773,-3.73306412236272,-10.30897909510658,1.3420041402644074,6.312429125649625e-16,-0.0,38.482,-10.251,0.259,0.0,-0.0
ID3675,75,0.0,18,ID3875,32.522,0.259,14.83,-99.28693290715776,45.00465995579984,-60.84924623115575,0.0,3.605313105422809,-7.686579385865663,-23.2641425315052,-30.994535216796947,-9.849246231155753,9.849246231155751,-30.994535216796947,-23.2641425315052,7.686579385865663,3.605313105422809,-4.706672420646206e-16,0.0,-30.995,-9.849,0.259,0.0,0.0
ID3676,76,0.0,18,ID3876,11.844,0.259,14.829,-37.79367209745579,83.14326513196032,-60.447236180904525,0.0,2.2017237902300337,2.17071982708444,38.22911827819677,7.144069959363534,-9.447236180904525,9.447236180904527,7.144069959363534,38.22911827819677,-2.17071982708444,2.2017237902300337,1.3291825440423279e-16,-0.0,7.144,-9.447,0.259,0.0,-0.0
ID3677,77,0.0,18,ID3877,22.491,0.259,14.829,-109.07845112561988,96.59125919839104,-60.04522613065328,0.0,1.6394466470192555,5.637618649616606,-33.055660749967316,20.592064025794258,-9.045226130653283,9.045226130653282,20.592064025794258,-33.055660749967316,-5.637618649616606,1.6394466470192555,3.4520458170332e-16,-0.0,20.592,-9.045,0.259,0.0,-0.0
ID3678,78,0.0,18,ID3878,38.595,0.259,14.83,-65.49365641847479,38.38468981472539,-59.643216080402006,0.0,3.5187395459880193,-9.441048217243157,10.529133957177777,-37.614505357871394,-8.643216080402006,8.643216080402006,-37.614505357871394,10.529133957177777,9.441048217243157,3.5187395459880193,-5.780974739921329e-16,0.0,-37.615,-8.643,0.259,0.0,0.0
ID3679,79,0.0,18,ID3879,35.871,0.259,14.829,-58.29901927395646,110.91071188768343,-59.24120603015076,0.0,0.9434274139835708,9.316369400478386,17.7237711016961,34.91151671508665,-8.241206030150757,8.241206030150758,34.91151671508665,17.7237711016961,-9.316369400478386,0.9434274139835708,5.704630982985101e-16,-0.0,34.912,-8.241,0.259,0.0,-0.0
ID3680,80,0.0,18,ID3880,15.883,0.259,14.83,-112.7112049084469,62.18571606782487,-58.83919597989948,0.0,2.499643528286171,-3.30828565052753,-36.68841453279434,-13.813479104771915,-7.839195979899479,7.839195979899476,-13.813479104771915,-36.68841453279434,3.30828565052753,2.499643528286171,-2.0257407162918294e-16,0.0,-13.813,-7.839,0.259,0.0,0.0
ID3681,81,0.0,18,ID3881,16.421,0.259,14.83,-39.52630837419904,61.35902719646609,-58.43718592964824,0.0,2.423764411166104,-3.5359466350953,36.49648200145352,-14.640167976130698,-7.437185929648237,7.43718592964824,-14.640167976130698,36.49648200145352,3.5359466350953,2.423764411166104,-2.1651428643126565e-16,0.0,-14.64,-7.437,0.259,0.0,0.0
ID3682,82,0.0,18,ID3882,36.191,0.259,14.829,-93.03672392213278,111.50008927238044,-58.035175879397016,0.0,0.6112012946131671,9.427817011533278,-17.013933546480217,35.50089409978365,-7.035175879397016,7.035175879397015,35.50089409978365,-17.013933546480217,-9.427817011533278,0.6112012946131671,5.772872963060598e-16,-0.0,35.501,-7.035,0.259,0.0,-0.0
ID3683,83,0.0,18,ID3883,38.329,0.259,14.83,-87.43782919077475,38.24848116319405,-57.63316582914568,0.0,3.0031414566029895,-9.544792411796223,-11.415038815122188,-37.750714009402735,-6.633165829145682,6.633165829145681,-37.750714009402735,-11.415038815122188,9.544792411796223,3.0031414566029895,-5.844499737816095e-16,0.0,-37.751,-6.633,0.259,0.0,0.0
ID3684,84,0.0,18,ID3884,21.087,0.259,14.829,-42.00896960823877,96.14404503980056,-57.23115577889448,0.0,0.9263500986515396,5.425983986133289,34.01382076741379,20.144849867203774,-6.2311557788944825,6.231155778894484,20.144849867203774,34.01382076741379,-5.425983986133289,0.9263500986515396,3.3224569604214645e-16,-0.0,20.145,-6.231,0.259,0.0,-0.0
ID3685,85,0.0,18,ID3885,9.996,0.259,14.828,-114.73103649800886,84.11959801124084,-56.82914572864319,0.0,1.2320253381529085,2.300129928029804,-38.7082461223563,8.120402838644054,-5.829145728643191,5.829145728643188,8.120402838644054,-38.7082461223563,-2.300129928029804,1.2320253381529085,1.4084233769923657e-16,-0.0,8.12,-5.829,0.259,0.0,-0.0
ID3686,86,0.0,18,ID3886,32.649,0.259,14.83,-52.89233521264882,43.8040060503836,-56.42713567839196,0.0,2.5016979645585664,-8.14801124630793,23.130455163003745,-32.195189122213186,-5.427135678391963,5.427135678391965,-32.195189122213186,23.130455163003745,8.14801124630793,2.5016979645585664,-4.989217946103822e-16,0.0,-32.195,-5.427,0.259,0.0,0.0
ID3687,87,0.0,18,ID3887,39.722,0.259,14.829,-71.28449601970503,115.4019305952542,-56.02512562814076,0.0,-0.041990011053201215,10.369197055432018,4.738294355947531,39.402735422657415,-5.0251256281407635,5.0251256281407635,39.402735422657415,4.738294355947531,-10.369197055432018,-0.041990011053201215,6.34930199183149e-16,-0.0,39.403,-5.025,0.259,0.0,0.0
ID3688,88,0.0,18,ID3888,26.309,0.259,14.83,-106.12972473973606,50.09968167258917,-55.62311557788946,0.0,2.079082305124558,-6.545966814065068,-30.1069343640835,-25.899513500007615,-4.6231155778894575,4.623115577889456,-25.899513500007615,-30.1069343640835,6.545966814065068,2.079082305124558,-4.008248653084791e-16,0.0,-25.9,-4.623,0.259,0.0,0.0
ID3689,89,0.0,18,ID3889,4.404,0.259,14.83,-36.24316930303578,74.7443403894902,-55.22110552763817,0.0,1.13528806563059,-0.18115793836503258,39.779621072616784,-1.2548547831065804,-4.221105527638173,4.2211055276381755,-1.2548547831065804,39.779621072616784,0.18115793836503258,1.13528806563059,-1.1092724467943532e-17,0.0,-1.255,-4.221,0.259,0.0,0.0
ID3690,90,0.0,18,ID3890,28.071,0.259,14.829,-104.4963268311678,103.80960026440272,-54.81909547738693,0.0,0.04086549437180054,7.327786707830633,-28.473536455515244,27.810405091805933,-3.819095477386931,3.819095477386929,27.810405091805933,-28.473536455515244,-7.327786707830633,0.04086549437180054,4.486975268289653e-16,-0.0,27.81,-3.819,0.259,0.0,-0.0
ID3691,91,0.0,18,ID3891,39.937,0.259,14.83,-73.7707681643769,36.20861836268181,-54.41708542713565,0.0,2.24026523739294,-10.182333036251357,2.2520222112756585,-39.790576809914974,-3.417085427135653,3.417085427135653,-39.790576809914974,2.2520222112756585,10.182333036251357,2.24026523739294,-6.234880780348788e-16,0.0,-39.791,-3.417,0.259,0.0,0.0
ID3692,92,0.0,18,ID3892,31.02,0.259,14.829,-50.744541189609166,106.87184997288558,-54.01507537688444,0.0,-0.27157384879656377,8.092958932674037,25.278249186043396,30.8726548002888,-3.0150753768844396,3.015075376884441,30.8726548002888,25.278249186043396,-8.092958932674037,-0.27157384879656377,4.95550812626512e-16,-0.0,30.873,-3.015,0.259,0.0,0.0
ID3693,93,0.0,18,ID3893,6.277,0.259,14.831,-115.50428564624151,70.29182120296646,-53.61306532663316,0.0,0.8708125485328821,-1.388347343664968,-39.48149527058895,-5.707373969630325,-2.613065326633162,2.61306532663316,-5.707373969630325,-39.48149527058895,1.388347343664968,0.8708125485328821,-8.501175652620168e-17,0.0,-5.707,-2.613,0.259,0.0,0.0
ID3694,94,0.0,18,ID3894,22.597,0.259,14.83,-42.99487983344218,53.510596331697386,-53.21105527638191,0.0,1.3385710625510612,-5.745346100783294,33.027910542210385,-22.4885988408994,-2.211055276381913,2.211055276381915,-22.4885988408994,33.027910542210385,5.745346100783294,1.3385710625510612,-3.518009856158994e-16,0.0,-22.489,-2.211,0.259,0.0,0.0
ID3695,95,0.0,18,ID3895,38.94,0.259,14.829,-85.15020636994879,114.89731454428652,-52.80904522613066,0.0,-0.8571784946963561,10.129007528690728,-9.127415994296229,38.89811937168973,-1.8090452261306567,1.809045226130656,38.89811937168973,-9.127415994296229,-10.129007528690728,-0.8571784946963561,6.202228324275272e-16,-0.0,38.898,-1.809,0.259,0.0,0.0
ID3696,96,0.0,18,ID3896,34.904,0.259,14.83,-95.53558538630578,41.123343686239146,-52.40703517587941,0.0,1.5525607463383153,-8.97879932249608,-19.51279501065322,-34.87585148635764,-1.4070351758794075,1.4070351758794064,-34.87585148635764,-19.51279501065322,8.97879932249608,1.5525607463383153,-5.497928925240624e-16,0.0,-34.876,-1.407,0.259,0.0,0.0
ID3697,97,0.0,18,ID3897,12.566,0.259,14.828,-38.02470809584104,88.52466084533926,-52.00502512562816,0.0,-0.16664782599546868,3.2758661609381434,37.99808227981152,12.52546567274247,-1.0050251256281584,1.0050251256281606,12.52546567274247,37.99808227981152,-3.2758661609381434,-0.16664782599546868,2.0058895042140127e-16,-0.0,12.525,-1.005,0.259,0.0,0.0
ID3698,98,0.0,18,ID3898,16.432,0.259,14.829,-112.46945502603032,92.41996415718438,-51.60301507537692,0.0,-0.4034249250277071,4.270346684208782,-36.446664650377755,16.420768984587596,-0.6030150753769234,0.6030150753769212,16.420768984587596,-36.446664650377755,-4.270346684208782,-0.4034249250277071,2.614833199032899e-16,-0.0,16.421,-0.603,0.259,0.0,0.0
ID3699,99,0.0,18,ID3899,36.746,0.259,14.83,-60.19848909079542,39.25395463500648,-51.2010050251256,0.0,1.3041150616203794,-9.503727292518626,15.824301284857142,-36.745240537590306,-0.20100502512560325,0.20100502512560423,-36.745240537590306,15.824301284857142,9.503727292518626,1.3041150616203794,-5.819354604376139e-16,0.0,-36.745,-0.201,0.259,0.0,0.0
ID3700,100,0.0,18,ID3900,37.77,0.259,14.829,-62.82994537451581,113.7691574984356,-50.79899497487438,0.0,-1.3389767621810478,9.768528197928909,13.192845001136753,37.76996232583882,0.20100502512561746,-0.20100502512561666,37.76996232583882,13.192845001136753,-9.768528197928909,-1.3389767621810478,5.98149839498715e-16,-0.0,37.77,0.201,0.259,0.0,0.0
ID3701,101,0.0,18,ID3901,18.96,0.259,14.83,-111.22032956788186,57.04835738125436,-50.3969849246231,0.0,0.4896897767071593,-4.925593286136682,-35.1975391922293,-18.950837791342423,0.6030150753769021,-0.6030150753769042,-18.950837791342423,-35.1975391922293,4.925593286136682,0.4896897767071593,-3.01605602588449e-16,0.0,-18.951,0.603,0.259,0.0,0.0
ID3702,102,0.0,18,ID3902,9.865,0.259,14.83,-37.235809558495305,66.18534443234954,-49.99497487437186,0.0,0.07430663540597493,-2.5744651827439355,38.78698081715726,-9.813850740247247,1.005025125628137,-1.0050251256281346,-9.813850740247247,38.78698081715726,2.5744651827439355,0.07430663540597493,-1.5764052727818332e-16,0.0,-9.814,1.005,0.259,0.0,0.0
ID3703,103,0.0,18,ID3903,33.442,0.259,14.829,-97.94714532653796,109.41172045898956,-49.59296482412062,0.0,-1.502644267547467,8.599646023427724,-21.9243549508854,33.41252528639278,1.407035175879379,-1.4070351758793804,33.41252528639278,-21.9243549508854,-8.599646023427724,-1.502644267547467,5.265764488195513e-16,-0.0,33.413,1.407,0.259,0.0,0.0
ID3704,104,0.0,18,ID3904,39.487,0.259,14.83,-82.38356704103214,36.55412027597227,-49.190954773869336,0.0,0.8758703999226256,-10.270986644687852,-6.360776665379575,-39.44507489662452,1.8090452261306638,-1.8090452261306642,-39.44507489662452,-6.360776665379575,10.270986644687852,0.8758703999226256,-6.289165459251096e-16,0.0,-39.445,1.809,0.259,0.0,0.0
ID3705,105,0.0,18,ID3905,24.861,0.259,14.829,-44.66351802266995,100.76158581046968,-48.78894472361811,0.0,-1.4159937915661658,6.333430113117977,31.359272352982615,24.762390637872898,2.2110552763818916,-2.21105527638189,24.762390637872898,31.359272352982615,-6.333430113117977,-1.4159937915661658,3.878107457826695e-16,-0.0,24.762,2.211,0.259,0.0,0.0
ID3706,106,0.0,18,ID3906,3.91,0.259,14.827,-115.80853563733584,78.90729771604309,-48.38693467336683,0.0,-0.7753748400355533,0.6634259768373028,-39.785745261683275,2.9081025434463044,2.613065326633169,-2.6130653266331714,2.9081025434463044,-39.785745261683275,-0.6634259768373028,-0.7753748400355533,4.0623124950250443e-17,0.0,2.908,2.613,0.259,0.0,-0.0
ID3707,107,0.0,18,ID3907,29.169,0.259,14.83,-48.62973202123564,46.98659359464436,-47.98492462311553,0.0,0.2082489198445785,-7.61195834314902,27.393058354416922,-29.012601577952424,3.015075376884468,-3.0150753768844663,-29.012601577952424,27.393058354416922,7.61195834314902,0.2082489198445785,-4.660980210090219e-16,0.0,-29.013,3.015,0.259,0.0,0.0
ID3708,108,0.0,18,ID3908,39.997,0.259,14.829,-76.58323480138637,115.8495089599622,-47.58291457286433,0.0,-2.2422458778820697,10.197377494392441,-0.5604444257338059,39.85031378736541,3.4170854271356674,-3.4170854271356674,39.85031378736541,-0.5604444257338057,-10.197377494392441,-2.2422458778820697,6.24409285410248e-16,-0.0,39.85,3.417,0.259,0.0,0.0
ID3709,109,0.0,18,ID3909,29.994,0.259,14.83,-102.4636299095857,46.24952434425484,-47.18090452261308,0.0,0.025268230864071484,-7.83012222328086,-26.440839533933143,-29.749670828341948,3.8190954773869166,-3.8190954773869183,-29.749670828341948,-26.440839533933143,7.83012222328086,0.025268230864071484,-4.794567058836731e-16,0.0,-29.75,3.819,0.259,0.0,0.0
ID3710,110,0.0,18,ID3910,5.855,0.259,14.828,-36.43078272231427,80.05700778355666,-46.7788944723618,0.0,-1.2307416899038088,0.9062001975127103,39.59200765333829,4.057812610959871,4.221105527638201,-4.221105527638199,4.057812610959871,39.59200765333829,-0.9062001975127103,-1.2307416899038088,5.5488758563532e-17,0.0,4.058,4.221,0.259,0.0,-0.0
ID3711,111,0.0,18,ID3911,24.158,0.259,14.829,-107.88169611389478,99.71042503319468,-46.37688442211058,0.0,-2.0044635006090346,5.979180722779631,-31.858905738242214,23.711229860597896,4.623115577889422,-4.623115577889424,23.711229860597896,-31.858905738242214,-5.979180722779631,-2.0044635006090346,3.6611922668378166e-16,0.0,23.711,4.623,0.259,0.0,-0.0
ID3712,112,0.0,18,ID3912,39.293,0.259,14.83,-68.51680158184834,37.02885870472903,-45.97487437185928,0.0,0.02731122161273447,-10.257700580169967,7.505988793804221,-38.97033646786775,5.025125628140721,-5.02512562814072,-38.97033646786775,7.505988793804221,10.257700580169967,0.02731122161273447,-6.281030091058549e-16,0.0,-38.97,5.025,0.259,0.0,0.0
ID3713,113,0.0,18,ID3913,34.18,0.259,14.829,-55.22102787935623,109.74582219976033,-45.57286432160807,0.0,-2.5545070815760624,8.549136314083093,20.801762496296334,33.74662702716354,5.427135678391927,-5.4271356783919265,33.74662702716354,20.801762496296334,-8.549136314083093,-2.5545070815760624,5.23483621125813e-16,-0.0,33.747,5.427,0.259,0.0,0.0
ID3714,114,0.0,18,ID3914,12.3,0.259,14.83,-114.06179116015434,65.1685128557969,-45.17085427135677,0.0,-1.1396199567515737,-3.002018483847003,-38.03900078450178,-10.83068231679988,5.829145728643233,-5.829145728643236,-10.83068231679988,-38.03900078450178,3.002018483847003,-1.1396199567515737,-1.8382061636122111e-16,0.0,-10.831,5.829,0.259,0.0,0.0
ID3715,115,0.0,18,ID3915,18.76,0.259,14.83,-40.6726688963189,58.30388814597865,-44.768844221105496,0.0,-1.0097613992565257,-4.792412256515135,35.35012147933366,-17.69530702661814,6.231155778894504,-6.231155778894502,-17.69530702661814,35.35012147933366,4.792412256515135,-1.0097613992565257,-2.934506165067902e-16,0.0,-17.695,6.231,0.259,0.0,0.0
ID3716,116,0.0,18,ID3916,37.444,0.259,14.829,-90.07235637811252,112.85064310226416,-44.36683417085432,0.0,-2.9724448603322315,9.311628614426084,-14.049566002459954,36.85144792966737,6.633165829145682,-6.633165829145683,36.85144792966737,-14.049566002459954,-9.311628614426084,-2.9724448603322315,5.701728088752904e-16,0.0,36.851,6.633,0.259,0.0,-0.0
ID3717,117,0.0,18,ID3917,37.282,0.259,14.83,-90.49008125987396,39.38656195563985,-43.964824120603,0.0,-0.5732648551558555,-9.715972877563132,-14.467290884221399,-36.61263321695694,7.035175879397002,-7.035175879397003,-36.61263321695694,-14.467290884221399,9.715972877563132,-0.5732648551558555,-5.949317542555094e-16,0.0,-36.613,7.035,0.259,0.0,0.0
ID3718,118,0.0,18,ID3918,18.719,0.259,14.829,-40.64995302452439,93.17738176438742,-43.562814070351806,0.0,-2.510190450700179,4.192417580332872,35.37283735112817,17.178186591790634,7.437185929648194,-7.437185929648193,17.178186591790634,35.37283735112817,-4.192417580332872,-2.510190450700179,2.567115385221872e-16,0.0,17.178,7.437,0.259,0.0,-0.0
ID3719,119,0.0,18,ID3919,13.664,0.259,14.828,-113.5942233769602,87.19023570225167,-43.1608040201005,0.0,-2.4102312530739027,2.6291319933557773,-37.57143300130764,11.191040529654884,7.8391959798995,-7.839195979899503,11.191040529654884,-37.57143300130764,-2.6291319933557773,-2.4102312530739027,1.6098790400995266e-16,0.0,11.191,7.839,0.259,0.0,-0.0
ID3720,120,0.0,18,ID3920,34.571,0.259,14.83,-55.88048684367054,42.42489443768056,-42.75879396984925,0.0,-0.9889370959234043,-8.970689046714782,20.142303531982023,-33.57430073491623,8.24120603015075,-8.241206030150748,-33.57430073491623,20.142303531982023,8.970689046714782,-0.9889370959234043,-5.492962813602739e-16,0.0,-33.574,8.241,0.259,0.0,0.0
ID3721,121,0.0,18,ID3921,39.228,0.259,14.829,-68.17324048898428,114.26273188553331,-42.356783919598,0.0,-3.5407999054668693,9.608613283482768,7.849549886668285,38.26353671293653,8.643216080401999,-8.643216080401999,38.26353671293653,7.849549886668286,-9.608613283482768,-3.5407999054668693,5.883578750930956e-16,0.0,38.264,8.643,0.259,0.0,-0.0
ID3722,122,0.0,18,ID3922,24.596,0.259,14.83,-107.54352677188116,53.12665737070849,-41.95477386934671,0.0,-1.5616865397719124,-6.228265304046538,-31.5207363962286,-22.872537801888292,9.04522613065329,-9.045226130653292,-22.872537801888292,-31.5207363962286,6.228265304046538,-1.5616865397719124,-3.8137125844205547e-16,0.0,-22.873,9.045,0.259,0.0,0.0
ID3723,123,0.0,18,ID3923,10.434,0.259,14.83,-37.384956714992725,71.56963199731413,-41.55276381909548,0.0,-2.294163518272825,-1.4685703826242573,38.63783366065984,-4.429563175282652,9.447236180904518,-9.447236180904516,-4.429563175282652,38.63783366065984,1.4685703826242573,-2.294163518272825,-8.992400092017003e-17,0.0,-4.43,9.447,0.259,0.0,0.0
ID3724,124,0.0,18,ID3924,30.889,0.259,14.829,-101.41535695225252,105.27545011895891,-41.15075376884424,0.0,-3.5467092773464373,7.241439117733286,-25.39256657659996,29.27625494636213,9.84924623115576,-9.849246231155762,29.27625494636213,-25.39256657659996,-7.241439117733286,-3.5467092773464373,4.434102618376251e-16,0.0,29.276,9.849,0.259,0.0,-0.0
ID3725,125,0.0,18,ID3925,39.986,0.259,14.83,-77.0320037334076,37.34968676780038,-40.74874371859295,0.0,-1.3362428747990975,-10.352740250959172,-1.0092133577550442,-38.64950840479641,10.251256281407052,-10.251256281407052,-38.64950840479641,-1.0092133577550435,10.352740250959172,-1.3362428747990975,-6.339225105370558e-16,0.0,-38.65,10.251,0.259,0.0,0.0
ID3726,126,0.0,18,ID3926,29.701,0.259,14.829,-49.20675088197254,103.72417209162572,-40.346733668341706,0.0,-3.7019464750244566,6.812542499438777,26.816039493680023,27.724976919028933,10.653266331658294,-10.653266331658292,27.724976919028933,26.816039493680023,-6.812542499438777,-3.7019464750244566,4.1714791829965037e-16,0.0,27.725,10.653,0.259,0.0,-0.0
ID3727,127,0.0,18,ID3927,11.3,0.259,14.829,-114.37078442711808,73.66252987885906,-39.94472361809042,0.0,-2.7816687135584175,-0.9816811925689208,-38.34799405146552,-2.336665293737724,11.055276381909579,-11.05527638190958,-2.336665293737724,-38.34799405146552,0.9816811925689208,-2.7816687135584175,-6.011063651313427e-17,0.0,-2.337,11.055,0.259,0.0,0.0
ID3728,128,0.0,18,ID3928,26.703,0.259,14.83,-46.21925250694058,51.87868854381959,-39.54271356783917,0.0,-2.143450177144551,-6.63345236585446,29.803537868711985,-24.120506628777193,11.457286432160828,-11.457286432160826,-24.120506628777193,29.803537868711985,6.63345236585446,-2.143450177144551,-4.0618181035700506e-16,0.0,-24.121,11.457,0.259,0.0,0.0
ID3729,129,0.0,18,ID3929,39.6,0.259,14.829,-81.64757633638456,113.78176767260842,-39.14070351758798,0.0,-4.356794305948085,9.374545302878651,-5.624785960731998,37.78257250001164,11.85929648241202,-11.85929648241202,37.78257250001164,-5.624785960731997,-9.374545302878651,-4.356794305948085,5.740253449316097e-16,0.0,37.783,11.859,0.259,0.0,-0.0
